Date,Abcoude,Schiphol (V),gemaal Demmerik,peil,Stuw Oukoop
37566,23.6,0.6,58601.66,-2.494,49425.70613
37567,3,0.4,92515,-2.515,16843.28206
37568,15.1,0.2,116316.68,-2.482,39657.88848
37569,0.4,0.5,112851.68,-2.426,14726.89852
37570,5.1,0.3,144000,-2.482,19768.39417
37571,0.3,0.7,21370.01,-2.477,13449.68166
37572,1.8,0.4,54951.68,-2.47,13350.85142
37573,3.8,0.2,27296.67,-2.469,15838.86037
37574,0,0.5,24491.66,-2.449,11631.46688
37575,0.2,0.4,47885,-2.436,10858.36069
37576,0.5,0.3,1436.67,-2.468,10286.07066
37577,3.6,0.5,26556.67,-2.439,11440.95494
37578,0,0.4,3935,-2.459,9463.79678
37579,0,0.2,27298.34,-2.448,8863.17367
37580,1.8,0.4,0,-2.461,9215.307024
37581,0.4,0.1,29003.33,-2.457,8390.050542
37582,0,0.4,1711.67,-2.44,7664.587778
37583,3.1,0.5,0,-2.47,8917.337791
37584,0,0.6,27936.67,-2.446,7275.640052
37585,10.1,0.1,321.67,-2.47,16725.81839
37586,0.1,0.4,42765,-2.46,8578.844473
37587,0.5,0.5,28978.33,-2.444,8191.685896
37588,5,0.1,0,-2.469,12387.29506
37589,0.2,0.2,27816.67,-2.438,8305.420343
37590,0.8,0.3,0,-2.474,8172.64396
37591,9.3,0.2,49138.33,-2.454,21300.95875
37592,2.1,0.2,14290,-2.467,11164.29046
37593,0,0.3,23323.33,-2.463,8754.594375
37594,0,0.1,30441.66,-2.445,8192.956047
37595,0,0.2,0,-2.44,7726.549816
37596,0,0,0,-2.426,7283.379272
37597,0,0.1,0,-2.419,6923.906424
37598,0,0.1,0,-2.412,6577.282054
37599,0,0.3,0,-2.408,6263.038688
37600,0,0.3,0,-2.407,5936.021774
37601,0,0.3,0,-2.41,5639.103417
37602,0,0.2,0,-2.406,5369.325824
37603,0,0.2,0,-2.404,5145.006982
37604,0.7,0.1,0,-2.398,5292.905909
37605,5.8,0.2,0,-2.44,8271.782088
37606,0.5,0,41990,-2.463,6257.987517
37607,0,0,16408.33,-2.453,5823.916602
37608,0,0.3,14040,-2.441,5600.055947
37609,0,0.3,0,-2.43,5333.727152
37610,0,0.2,0,-2.46,5091.540306
37611,8.4,0.1,15003.33,-2.484,9888.177318
37612,17.3,0,66206.68,-2.488,30543.30652
37613,4.2,0.1,69338.36,-2.476,15958.68371
37614,1.5,0.2,80503.36,-2.477,10916.96177
37615,2.3,0.2,34928.34,-2.469,12086.07266
37616,10.7,0.1,57611.68,-2.47,27984.42499
37617,7.4,0.1,82740,-2.486,23163.70355
37618,0.1,0.2,68591.68,-2.467,11441.43251
37619,25,0.1,51046.66,-2.501,54851.92273
37620,0.3,0,93730.04,-2.489,14744.93327
37621,0,0.4,86235.04,-2.484,13546.58291
37622,30.7,0,83166.68,-2.456,90340.69209
37623,23,0,144000,-2.39,88512.02288
37624,1.5,0.1,144000,-2.441,16193.73481
37625,0,0.3,144000,-2.502,14044.12878
37626,1.4,0.2,105853.36,-2.475,13764.28279
37627,0,0.2,84498.36,-2.458,12292.47609
37628,0.2,0.4,21226.67,-2.461,11451.71599
37629,0,0.2,18043.34,-2.436,10577.73574
37630,0.2,0.4,123.34,-2.451,9903.232368
37631,0,0.2,13670,-2.425,9178.987507
37632,0,0.3,0,-2.415,8558.884277
37633,3.5,0.3,0,-2.46,9951.132766
37634,0.1,0.2,50448.33,-2.477,8290.578819
37635,0,0.3,34681.67,-2.474,7734.692894
37636,0.8,0.2,37921.66,-2.445,7696.596042
37637,0,0.6,0,,6946.477027
37638,0.1,0.2,32185,-2.448,6602.698499
37639,0.1,0.2,0,-2.467,6277.386436
37640,2.8,0.1,34741.66,-2.445,7556.005015
37641,4.4,0.1,0,-2.437,8927.712316
37642,2.4,0.6,56015,-2.462,8191.707612
37643,7,0.1,50416.68,-2.469,12490.09803
37644,0,0.1,55465,-2.44,8035.599345
37645,0,0.6,6790,-2.472,7482.019719
37646,1.5,0.2,28095,-2.439,7863.547579
37647,1.5,0.2,0,-2.468,7867.293772
37648,1.2,0.6,34960,-2.466,7503.065258
37649,11.1,0.5,77050,-2.45,20193.51243
37650,4.4,0.4,0,-2.473,14808.53818
37651,3.4,0.3,36606.67,-2.466,13362.06942
37652,0,0.5,30515,-2.438,8817.026629
37653,5.3,0.2,0,-2.444,14462.29966
37654,5.4,0.3,34261.67,-2.493,17093.26507
37655,1.1,0.6,63790,-2.487,9631.044919
37656,9,0.3,87630,-2.47,23156.54808
37657,0.8,0.7,53631.68,-2.47,10077.58183
37658,0.1,0.6,67341.68,-2.473,9160.59172
37659,0,0.2,34735,-2.437,8628.647755
37660,0.4,0.2,0,-2.474,8287.02342
37661,0,0.2,33983.33,-2.446,7678.700667
37662,0,0.8,0,-2.437,6945.000656
37663,0,0.2,0,-2.461,6691.374488
37664,0,0.1,32905,-2.455,6378.791356
37665,0,0.8,0,-2.448,5745.270898
37666,0,0.9,0,-2.444,5274.884626
37667,0,0.1,0,-2.44,5244.77993
37668,0,0.9,0,-2.439,4668.43291
37669,0,0.9,31.67,-2.464,4317.88841
37670,0,0.9,19013.34,-2.457,3998.856257
37671,0,1,181.67,-2.45,3661.318738
37672,0,1,91.67,-2.445,3375.395684
37673,0,1.1,60,-2.442,3067.587792
37674,0,1.1,0,-2.44,2808.354214
37675,0,1.2,0,-2.437,2589.223
37676,0,1.3,0,-2.436,2431.545491
37677,0,1.4,0,-2.436,2274.173371
37678,0,1.3,0,-2.434,2206.2177
37679,0,1.4,0,-2.467,2057.762781
37680,4,1.3,31068.33,-2.452,4081.943748
37681,2,1.4,0,-2.449,3141.129857
37682,0.3,0.8,0,-2.447,2713.347769
37683,0,1.3,0,-2.443,2207.0779
37684,0.9,0.8,0,-2.44,2864.639113
37685,0,0.6,0,-2.442,2575.908575
37686,0.6,0.5,0,-2.445,2892.173438
37687,1.8,0.8,14708.33,-2.485,3333.562018
37688,8,0.7,44690,-2.471,7360.956835
37689,0,1.4,0,-2.464,3725.809167
37690,0.3,1,0,-2.458,3707.389425
37691,3,0.4,0,-2.462,5267.104004
37692,0.2,0.7,0,-2.461,4060.821126
37693,0,1.8,0,-2.459,3038.544943
37694,0,1.9,0,-2.457,2509.797051
37695,0,1.9,0,-2.452,2067.269454
37696,0,1.9,0,-2.453,1725.655569
37697,0,1.6,0,-2.451,1752.734965
37698,0,1.9,0,-2.448,1430.866929
37699,0,1.4,0,-2.443,1602.084731
37700,0,1.2,0,-2.444,1642.445785
37701,0,2,0,-2.442,1065.184151
37702,0,2.2,0,-2.442,809.9464444
37703,0,2.4,0,-2.44,544.4422643
37704,0,2.2,0,-2.446,523.9195031
37705,0,1.8,0,-2.451,652.8721265
37706,0.1,2.3,0,-2.454,295.6028801
37707,0,1.9,0,-2.461,385.8575374
37708,0.2,2.4,0,-2.464,79.43081348
37709,0,1.1,0,-2.47,703.6955902
37710,0,2.1,0,-2.474,48.98121106
37711,0,1.9,0,-2.458,80.3805017
37712,13.4,0.9,1356.67,-2.459,11445.1991
37713,2.7,1.2,0,-2.466,6354.315073
37714,0.4,1.6,0,-2.46,5023.51698
37715,0,0.9,0,-2.474,5121.816262
37716,0,1.9,0,-2.484,4406.763376
37717,0,1.8,0,-2.483,4334.821445
37718,0,2.5,0,-2.49,3753.794289
37719,0,1.9,0,-2.496,3973.005566
37720,0.5,1.7,0,-2.488,4236.999346
37721,1.5,1.5,0,-2.473,4825.764546
37722,0,2.7,0,-2.468,3364.452869
37723,0,2.7,0,-2.464,3186.526041
37724,0,3,0,-2.466,2820.288671
37725,0,3.3,0,-2.462,2437.887778
37726,0,3.8,0,-2.461,1909.272335
37727,0,3.7,0,-2.465,1742.391275
37728,0,3.7,0,-2.472,1528.15903
37729,0,3.4,0,-2.479,1519.367533
37730,0,1.7,0,-2.466,2458.315801
37731,0,3.1,0,-2.457,1511.696708
37732,5.5,3.4,0,-2.443,3951.290999
37733,0,3.4,0,-2.443,1593.815749
37734,0,3,0,-2.437,1677.774848
37735,0.4,3.3,0,-2.432,1544.359644
37736,3,2.1,0,-2.464,3522.18212
37737,10.6,0.6,21423.34,-2.481,9498.296828
37738,3.2,2.5,42458.34,-2.461,4851.856322
37739,0.2,1.7,0,-2.472,3976.547513
37740,0,3.5,22765,-2.459,2621.413053
37741,8,1,0,-2.466,8556.503605
37742,0.2,2.3,22061.66,-2.47,4078.984498
37743,9,1.7,16358.34,-2.469,9294.344942
37744,0,3.3,22258.33,-2.451,4529.759685
37745,1,4.2,0,-2.439,3715.858835
37746,8,1,0,-2.467,9335.218371
37747,0,2.6,22526.67,-2.438,5079.900624
37748,0.1,3.6,0,-2.465,3877.362886
37749,1.3,3,21301.66,-2.445,4231.678135
37750,0,2.2,0,-2.433,4012.79273
37751,0,4,0,-2.463,2678.351258
37752,13.6,3.3,19953.33,-2.463,10537.20223
37753,15.2,2.2,21051.67,-2.464,14266.16901
37754,0,3.2,22553.34,-2.466,7130.674974
37755,1.3,2.2,21055,-2.45,7469.667539
37756,0,3.2,0,-2.45,5762.195041
37757,0.4,3.2,0,-2.449,5153.078179
37758,10.5,1.3,0,-2.443,11561.9143
37759,3,2.6,0,-2.446,8036.280836
37760,5.1,1,0,-2.465,10387.28967
37761,19.1,1.8,67113.33,-2.463,18899.9785
37762,2.1,2.6,53081.66,-2.467,11329.27089
37763,3.5,1,23128.34,-2.464,12626.82697
37764,7.8,1.7,23576.66,-2.437,14773.74108
37765,2.9,0.7,0,-2.464,13345.48429
37766,0.4,1.6,23353.33,-2.437,11171.66985
37767,0,4.2,0,-2.441,8468.800005
37768,0,3.3,0,-2.446,7702.049247
37769,0,4.3,0,-2.452,6023.001939
37770,0,4.6,0,-2.458,4702.526267
37771,0,4.5,0,-2.464,3687.294763
37772,0,4.6,0,-2.465,2826.03539
37773,0,4.5,0,-2.465,2472.955435
37774,1,3.1,0,-2.469,3547.328397
37775,0,2.8,0,-2.466,3145.956422
37776,1.4,3.2,0,-2.463,3413.11127
37777,0,3.8,0,-2.445,2263.282568
37778,0,4.4,0,-2.463,1625.372659
37779,0,4.2,16871.67,-2.464,1477.888178
37780,7.4,1.9,17275,-2.456,6823.413684
37781,0,4.6,0,-2.45,1679.933254
37782,0,2.4,0,-2.448,2824.638051
37783,0,4.5,0,-2.458,1323.006165
37784,0.8,2.2,0,-2.462,2962.131269
37785,0,4.7,0,-2.474,911.428009
37786,0,3.4,0,-2.478,1485.48483
37787,0,4.5,0,-2.483,593.0094851
37788,0,4.6,0,-2.479,279.8797358
37789,1,3,0,-2.469,1592.394242
37790,0,3.6,0,-2.46,691.0364089
37791,0.2,2.2,0,-2.459,1558.223118
37792,0,3.8,0,-2.462,385.4500651
37793,0,4.3,0,-2.466,0
37794,0.2,3.1,0,-2.46,476.5400276
37795,0,3.4,0,-2.465,213.4890189
37796,0,4,0,-2.474,0
37797,0,4.4,0,-2.48,0
37798,0,4.7,0,-2.48,0
37799,0,4.3,0,-2.478,0
37800,0,2.7,0,-2.482,0
37801,0,3.8,0,-2.479,0
37802,4,1,0,-2.462,0
37803,11.1,2.1,0,-2.444,5973.951455
37804,10.2,2,0,-2.427,7894.7445
37805,0.4,2.6,0,-2.42,2765.721871
37806,0.2,0.9,0,-2.418,3651.473916
37807,0,1.3,0,-2.418,3316.422312
37808,0,2.1,0,-2.417,2773.547504
37809,0,3.7,0,-2.418,1659.40021
37810,0.6,3,0,-2.423,2190.275604
37811,0,4.4,0,-2.426,907.5103589
37812,0,4.8,0,-2.435,394.1473093
37813,0,3.8,0,-2.444,752.4956394
37814,0,4.4,0,-2.454,182.552208
37815,0,4.7,0,-2.459,0
37816,0,5.2,0,-2.466,0
37817,0,5.3,0,-2.47,0
37818,2.3,4.6,0,-2.462,0
37819,7.3,1,0,-2.453,3552.799248
37820,0,3.3,0,-2.458,770.1059401
37821,0.3,4.8,0,-2.459,0
37822,0,3.7,0,-2.459,0
37823,0.4,3.9,0,-2.461,63.95540194
37824,0,4.3,0,-2.463,0
37825,0.1,3.8,0,-2.463,0
37826,0.2,2.4,0,-2.46,0
37827,4.4,2.5,0,-2.455,2202.467824
37828,0.9,2.8,0,-2.45,1007.893741
37829,2.1,2.8,0,-2.448,1627.562731
37830,0,4.3,0,-2.442,0
37831,2,3.2,0,-2.438,1016.16119
37832,0,2.7,0,-2.436,673.015842
37833,0,4,0,-2.436,0
37834,0,1.8,0,-2.436,835.1665129
37835,0,3.3,0,-2.44,171.301794
37836,0,3.7,0,-2.452,0
37837,0,4.3,0,-2.466,0
37838,0,4.4,0,-2.477,0
37839,0.6,4.1,0,-2.485,0
37840,0,4.2,0,-2.475,0
37841,0,4.2,308.33,-2.451,0
37842,0,3.7,0,-2.435,0
37843,0.1,2.4,0,-2.424,0
37844,0,3.9,0,-2.414,0
37845,0,3.2,0,-2.418,0
37846,0,3.9,0,-2.427,0
37847,0,3.1,0,-2.435,0
37848,0,3.8,0,-2.434,0
37849,0,3.2,0,-2.429,0
37850,0.2,2.9,0,-2.413,0
37851,0,2.2,0,-2.402,0
37852,0,2.8,0,-2.398,0
37853,0,3.5,0,-2.389,0
37854,0,3.5,0,-2.381,0
37855,2.7,2.8,0,-2.381,0
37856,0,1,0,-2.384,0
37857,0,3.2,803.33,-2.382,0
37858,0,1,0,-2.383,0
37859,0,2.5,0,-2.438,0
37860,0,2.8,32853.34,-2.437,0
37861,0.9,1.1,15933.33,-2.468,0
37862,2.7,1.2,29353.33,-2.484,0
37863,4.5,0.8,56378.34,-2.49,0
37864,2.9,2.7,49416.66,-2.484,0
37865,0.3,2.1,42851.68,-2.487,0
37866,0,1.6,35133.33,-2.489,467.5165938
37867,0,2.1,48084.99,-2.491,1048.311592
37868,0,2.5,51140.02,-2.476,774.9112282
37869,0.4,2.7,23995,-2.491,790.4319109
37870,1.2,1,46888.34,-2.472,2154.184185
37871,2.8,1,27735,-2.487,3139.243225
37872,0.5,2.6,40056.66,-2.49,1381.098606
37873,4.3,2.2,43905,-2.48,3495.076498
37874,10.7,0.5,37965,-2.487,9142.398383
37875,0,2,43761.66,-2.481,3006.028598
37876,0.6,1.2,40860,-2.459,3661.664714
37877,0,2.6,20183.33,-2.469,2550.691403
37878,0,2.8,3493.33,-2.444,2273.93956
37879,0,2.2,0,-2.476,2459.49728
37880,0,2.4,23950,-2.453,2229.228326
37881,0,2.6,0,-2.474,1988.39819
37882,0,2.6,22858.33,-2.466,1855.14079
37883,0,2.2,0,-2.458,1963.303788
37884,0,2.4,0,-2.457,1755.668725
37885,0,2.5,0,-2.453,1595.201829
37886,20.4,2.4,0,-2.448,13454.58511
37887,2.3,1.5,0,-2.44,5609.349356
37888,0,1.9,0,-2.442,4272.920028
37889,0,2.2,0,-2.445,3692.196834
37890,0.9,1.7,0,-2.452,4116.77711
37891,0,1.9,0,-2.453,3528.486392
37892,9.7,0.4,0,-2.445,9913.217498
37893,1.3,1.5,0,-2.445,5950.910871
37894,0.1,1.7,0,-2.447,5089.102455
37895,0.1,1.4,0,-2.449,2054.905556
37896,0.5,1.3,0,-2.452,1996.735135
37897,0.8,1.3,0,-2.448,1971.039364
37898,7.6,0.8,0,-2.469,6011.104177
37899,3.1,1.3,24320,-2.458,4559.53524
37900,15.4,1,14370,-2.48,12414.85123
37901,21.7,0.5,32203.33,-2.488,19206.06785
37902,6.8,0.4,38536.66,-2.474,14017.48167
37903,0.8,0.5,31548.34,-2.475,10841.14613
37904,0,1.2,31033.34,-2.479,9360.255899
37905,0,0.6,28868.33,-2.447,8681.290251
37906,0,1.5,0,-2.482,7533.555993
37907,0,1,25723.33,-2.458,6918.567693
37908,0,1.3,0,-2.447,6121.099022
37909,0,1.5,0,-2.441,5376.014584
37910,0,1.5,0,-2.439,4746.983093
37911,0,1.4,0,-2.488,4224.771434
37912,0,1.3,25571.66,-2.462,3777.347664
37913,0,1.2,0,-2.458,3397.333219
37914,0.1,0.9,0,-2.453,3218.898354
37915,0,0.6,0,-2.452,3053.108975
37916,0,0.9,0,-2.455,2728.946735
37917,0.4,1.1,0,-2.445,2611.433995
37918,1.8,0.7,0,-2.476,3330.482051
37919,7.1,0.6,25395,-2.459,6820.609674
37920,0,0.9,0,-2.449,3785.633965
37921,0,1,0,-2.474,3414.605438
37922,0,0.9,26763.33,-2.463,3146.472937
37923,0.4,0.5,0,-2.453,3265.084369
37924,8.4,0.4,0,-2.477,7869.121914
37925,1.1,0.4,27483.33,-2.462,5173.853955
37926,0.3,0.4,0,-2.48,4680.601624
37927,9.9,0.3,29011.67,-2.486,10311.1762
37928,4.4,0.5,24576.66,-2.482,8619.460463
37929,0.2,0.9,0,-2.469,6418.140558
37930,0,0.9,0,-2.459,5802.759825
37931,0,0.9,0,-2.458,5297.282767
37932,0.2,0.8,0,-2.451,4985.98992
37933,0,0.8,0,-2.451,4540.760742
37934,0,0.7,17980,-2.484,4225.682475
37935,0,0.6,9443.33,-2.464,3964.068973
37936,0,0.1,9220,-2.455,3891.481988
37937,0.7,0.2,0,-2.448,4080.681322
37938,0.1,0.4,0,-2.471,3711.851623
37939,0.4,0.2,27113.33,-2.469,3779.634819
37940,2.3,0.3,0,-2.467,4700.331578
37941,6.3,0.1,0,-2.441,7697.314044
37942,2,0.3,0,-2.426,6151.775775
37943,0.1,0.1,0,-2.452,5226.859876
37944,0,0.3,38371.67,-2.46,4882.122769
37945,0.3,0.1,0,-2.447,4840.138564
37946,5.3,0.2,0,-2.481,7698.03239
37947,2.1,0.2,30801.67,-2.457,6650.035249
37948,25.3,0.1,0,-2.478,20895.63682
37949,1.1,0.1,54586.66,-2.478,11136.24758
37950,0,0.4,28030,-2.48,9876.003569
37951,3,0.2,31008.33,-2.479,10967.61646
37952,0.3,0.3,30705,-2.457,9319.074073
37953,0,0.5,15961.67,-2.48,8520.740607
37954,2.3,0.2,13743.33,-2.478,9324.868538
37955,8.1,0.2,29303.33,-2.456,15173.97643
37956,0.2,0.2,0,-2.471,9273.836715
37957,0,0.2,27125,-2.464,8610.221267
37958,0,0.2,0,-2.457,8059.700991
37959,0,0.1,0,-2.478,7562.030955
37960,0.9,0.2,28568.33,-2.464,7608.51819
37961,0,0.3,0,-2.449,6915.351781
37962,0,0.4,0,-2.474,6512.700606
37963,0,0.4,25461.67,-2.46,6128.105187
37964,0,0.4,0,-2.446,5779.965282
37965,0.2,0.4,0,-2.475,5565.250709
37966,4.8,0.1,21936.66,-2.458,7942.494018
37967,11.8,0.2,18361.67,-2.499,16550.63184
37968,12.2,0,56753.33,-2.48,24111.02469
37969,4.6,0.3,54738.33,-2.49,15355.53514
37970,2.1,0.3,50463.33,-2.502,12140.43119
37971,0.1,0.2,63051.68,-2.481,10019.06221
37972,0,0.4,35616.66,-2.448,9323.493319
37973,0.2,0.4,0,-2.47,8777.981081
37974,0,0.1,21621.67,-2.479,8134.912017
37975,11.3,0,42330,-2.49,18962.41798
37976,3.9,0.2,25028.33,-2.459,15070.45843
37977,2.9,0.2,0,-2.48,13466.74155
37978,4.3,0.1,44864.99,-2.485,16191.14813
37979,0.4,0,50723.34,-2.473,10070.26625
37980,0,0.1,15833.33,-2.484,9305.842158
37981,0.5,0.1,31691.67,-2.49,9011.907663
37982,26,0.4,30611.67,-2.481,52331.4198
37983,5.4,0.1,62871.66,-2.487,21321.68928
37984,0.3,0.2,48028.34,-2.48,12934.55744
37985,0,0.2,79338.33,-2.48,11893.80352
37986,0,0.2,35066.67,-2.482,11037.1556
37987,4.1,0.1,33990,-2.452,12675.71857
37988,0,0.4,4466.67,-2.48,10365.40572
37989,3.1,0.3,20063.33,-2.472,11797.70099
37990,0.4,0.2,25576.66,-2.462,9857.914353
37991,1.4,0.2,97636.68,-2.48,9913.523496
37992,2.6,0,34930,-2.471,11284.66795
37993,0.4,0.1,26461.67,,9069.047444
37994,5.1,0.1,35146.66,-2.46,14806.34227
37995,6.8,0.2,0,-2.477,20060.03142
37996,2.7,0.3,34093.33,-2.474,12865.23293
37997,7.1,0.2,36906.67,,21237.18612
37998,7.4,0.1,38556.67,-2.491,22686.14687
37999,1,0.2,86211.68,-2.464,11524.42913
38000,12.1,0.1,41481.67,-2.498,31370.78281
38001,7.7,0.3,53593.33,-2.506,24684.06473
38002,6.4,0.1,96825,-2.488,23107.72864
38003,4,0.2,64133.33,-2.488,18711.96269
38004,12.8,0.5,82756.68,-2.53,34713.42422
38005,18.4,0.1,90538.36,-2.548,62593.38175
38006,0,0.3,51518.33,-2.501,14874.74652
38007,0,0.5,82408.36,-2.493,13654.82619
38008,0.2,0.1,47126.66,-2.484,12729.29474
38009,1.7,0.2,32590,-2.453,12672.56429
38010,1.6,0.3,0,-2.483,12159.44142
38011,0,0.4,33071.67,-2.449,10715.18991
38012,0.2,0.2,0,-2.483,10062.70902
38013,2.9,0.4,32638.34,-2.478,10963.37656
38014,3.8,0.4,31683.33,-2.48,11502.48274
38015,5.6,0.4,37240,-2.483,15801.80598
38016,0.2,0.3,40383.33,-2.504,9967.541552
38017,26.4,0,95053.36,-2.495,56324.33602
38018,4.1,0.7,48813.34,-2.503,18692.38229
38019,8.3,0.1,91185,-2.498,27426.40491
38020,1.5,0.4,47950,-2.482,14686.3303
38021,1.9,0.2,44658.33,-2.479,14811.78722
38022,3,0.3,48633.33,-2.489,16225.45328
38023,5.6,0.1,58385,-2.5,21169.98703
38024,8.1,0.6,64201.66,-2.487,25173.6404
38025,6.4,0.5,69318.33,-2.483,22688.92391
38026,1.5,0.5,56221.68,-2.486,13772.70178
38027,11,0.3,67071.68,-2.492,31083.81412
38028,0.2,0.2,55128.34,-2.493,13540.54512
38029,0,0.3,53888.34,-2.46,12416.40808
38030,0.1,0.4,9526.67,-2.484,11475.5841
38031,0,0.3,28173.33,-2.48,10619.62415
38032,0,0.2,34485,-2.454,9896.423586
38033,0,0.5,0,-2.487,9080.733054
38034,0,0.4,32690,-2.461,8454.861766
38035,0.8,0.4,0,-2.45,8269.591608
38036,0,0.8,0,-2.48,7315.763238
38037,0,1.1,27876.67,-2.45,6594.722772
38038,0.2,0.5,0,-2.455,6388.254337
38039,0.8,0.7,19011.67,-2.485,6230.091675
38040,1.4,1,12443.33,-2.483,6143.17709
38041,10.6,0.5,33181.67,-2.465,11727.84663
38042,5.9,0.7,0,-2.481,10809.41293
38043,0.9,0.8,30416.67,-2.45,8414.341957
38044,0.1,0.5,0,-2.481,7703.223792
38045,0.1,0.7,30468.33,-2.451,7107.072927
38046,0,1.1,0,-2.478,6372.05022
38047,0,1.2,30490,-2.458,5568.437312
38048,0,0.8,0,-2.444,5298.005849
38049,0,1.3,0,-2.482,4586.306905
38050,0,1.2,31023.33,-2.466,4187.729312
38051,4,0.6,0,-2.446,6326.058076
38052,0.1,0.6,0,-2.483,4822.088831
38053,0.5,1.3,31563.34,-2.465,4305.734891
38054,0,1,0,-2.462,3935.250883
38055,0,1.2,0,-2.451,3483.457402
38056,0.1,0.3,0,-2.457,3769.484631
38057,0,1,25853.33,-2.483,3175.296201
38058,1.5,1,4985,-2.485,3671.750718
38059,0.2,0.5,28450,-2.465,3415.630382
38060,0.3,1,0,-2.457,3050.496428
38061,0,1.4,0,-2.473,2473.440934
38062,0,1,0,-2.487,2501.236446
38063,0,1.9,0,-2.486,1839.882242
38064,3.6,0.6,0,-2.485,4417.256197
38065,14.6,0.4,30710,-2.496,11867.03029
38066,1.9,0.3,101301.68,-2.488,7199.357464
38067,8.5,1.8,69485,-2.475,10143.06721
38068,0.1,1.1,0,-2.454,6796.665761
38069,7.8,1.2,47938.33,-2.491,10587.3584
38070,0,1.1,84548.36,-2.448,7208.054725
38071,0,1.4,1986.67,-2.49,6363.382201
38072,0.5,1.2,34150,-2.448,6086.708147
38073,0,1.7,0,-2.486,5068.750131
38074,0,1.5,33123.33,-2.467,4579.777479
38075,0,1.4,0,-2.464,4125.351407
38076,0,2.6,0,-2.452,2910.777436
38077,0,2.7,0,-2.446,2185.624282
38078,0,2.2,0,-2.476,4845.658418
38079,1.4,1.2,30006.66,-2.465,5947.99748
38080,4.3,1.2,0,-2.49,7599.469085
38081,3.7,2.1,26666.67,-2.48,7327.567121
38082,5.3,2,0,-2.481,8670.188211
38083,3.5,1.5,0,-2.48,8584.898508
38084,2.8,1.5,0,-2.471,8457.888171
38085,0.6,1,0,-2.462,7667.985069
38086,1,1.2,0,-2.461,7494.112777
38087,0.4,0.9,0,-2.459,7208.466136
38088,0,1,0,-2.459,6715.257912
38089,1.4,2.5,0,-2.46,6127.475165
38090,0,1.9,0,-2.456,5511.682624
38091,0,2.6,0,-2.454,4624.054275
38092,0,2.9,0,-2.455,4076.996358
38093,0,3.1,0,-2.453,3698.728088
38094,0.1,2.9,0,-2.448,3624.907311
38095,2.5,1.1,0,-2.45,5793.280474
38096,0.8,1,0,-2.457,5226.240546
38097,0,2.8,0,-2.461,3676.788211
38098,1.2,2.2,0,-2.467,4451.493061
38099,0,3.2,0,-2.472,3170.390159
38100,0,3.5,91.67,-2.474,2747.994412
38101,0,1.4,0,-2.478,3891.80463
38102,0,3.1,0,-2.479,2726.514614
38103,0,3.4,0,-2.478,2344.812189
38104,0,3.2,0,-2.477,2274.389081
38105,7.6,2.4,0,-2.465,6771.939313
38106,0,1.1,0,-2.468,4161.542144
38107,0,3.3,0,-2.459,2687.647759
38108,0,2.9,0,-2.457,2741.743603
38109,0,1.3,0,-2.458,3620.862756
38110,0,3.2,0,-2.455,2344.844647
38111,2.4,1.4,0,-2.455,4546.392577
38112,0,2.7,0,-2.466,2708.56561
38113,2.5,2.5,0,-2.457,3951.266825
38114,9.3,0.5,0,-2.457,9517.093262
38115,0,1.6,0,-2.451,4424.254704
38116,0,2.9,0,-2.447,3469.571705
38117,0,2.3,0,-2.444,3659.320612
38118,0,2.4,0,-2.447,3447.581002
38119,0,2.1,0,-2.444,3495.860544
38120,0,1.8,0,-2.438,3574.168066
38121,0,3.4,0,-2.439,2438.965055
38122,0,4.2,0,-2.448,1704.631855
38123,0,3,0,-2.449,2224.131808
38124,0,4.2,0,-2.454,1280.625033
38125,0,4.1,0,-2.453,1099.408307
38126,0,4.5,0,-2.461,609.9069407
38127,0,3.8,0,-2.481,817.937805
38128,0,2.2,853.33,-2.483,1680.235365
38129,4.8,3,0,-2.489,3521.083096
38130,0,3.9,0,-2.485,911.0571569
38131,0,4.2,0,-2.485,514.65052
38132,0,2.1,0,-2.481,1672.275892
38133,0,2.9,0,-2.479,1108.431667
38134,0,1.2,0,-2.478,2117.409474
38135,0,4.3,0,-2.477,126.1648805
38136,0,4.6,0,-2.477,0
38137,11.3,1.4,0,-2.466,7801.445619
38138,0,3.2,0,-2.464,1631.217234
38139,0,4,0,-2.465,927.0464721
38140,6.9,0.9,0,-2.461,6633.850422
38141,5.9,3.2,0,-2.455,5242.070025
38142,0.3,1.4,0,-2.462,3773.440673
38143,0,1.8,0,-2.465,3332.713861
38144,0,3.1,0,-2.469,2388.006588
38145,0,4.5,0,-2.477,1278.939099
38146,0,4.9,0,-2.481,726.7501678
38147,0,4,0,-2.488,1012.324624
38148,1.2,2.4,0,-2.483,2446.941193
38149,3.6,4.2,0,-2.483,2506.631397
38150,0,3,0,-2.49,1633.381403
38151,0,3.1,0,-2.486,1423.939773
38152,0,3.8,0,-2.491,817.5174594
38153,0,3.4,0,-2.496,886.9216923
38154,0,3.9,0,-2.487,403.284203
38155,0.4,2.1,0,-2.488,1603.28385
38156,0.2,2.7,0,-2.487,1112.045988
38157,7.9,3.4,0,-2.475,4716.253313
38158,3,3.3,0,-2.467,2751.664461
38159,1.1,3.8,0,-2.464,1619.987103
38160,6.5,3.5,0,-2.462,4543.548402
38161,20.1,1.7,19810,-2.454,14860.55569
38162,3,1.6,21121.67,-2.448,7229.358522
